temp,KR,GR,CQ
19.1,89,2,87
19.2,90,2,88
19.3,89,2,87
19.4,91,2,89
19.5,92,2,90
19.6,94,2,92
19.7,94,2,92
19.8,93,2,91
19.9,95,2,93
20.0,96,2,94
20.1,97,2,95
20.2,97,2,95
20.3,99,2,97
20.4,97,2,95
20.5,99,2,97
20.6,100,2,98
20.7,100,2,98
20.8,102,2,100
20.9,103,2,101
