temp,KR,GR,CQ
19.1,87,28,59
19.2,90,30,60
19.3,91,31,60
19.4,91,33,58
19.5,93,33,60
19.6,94,37,57
19.7,95,38,57
19.8,95,39,56
19.9,97,41,56
20.0,98,43,55
20.1,101,43,58
20.2,102,42,60
20.3,102,42,60
20.4,103,44,59
20.5,105,43,62
20.6,105,46,59
20.7,107,48,59
20.8,106,49,57
20.9,108,52,56
