temp,KR,GR,CQ
19.1,52,22,30
19.2,51,17,34
19.3,50,17,33
19.4,48,18,30
19.5,47,18,29
19.6,47,17,30
19.7,46,19,27
19.8,46,20,26
19.9,45,20,25
20.0,44,20,24
20.1,44,20,24
20.2,43,21,22
20.3,42,22,20
20.4,42,22,20
20.5,41,22,19
20.6,41,22,19
20.7,41,23,18
20.8,40,25,15
20.9,39,24,15
