temp,KR,GR,CQ
19.1,139,2,137
19.2,140,2,138
19.3,139,2,137
19.4,141,2,139
19.5,139,2,137
19.6,136,2,134
19.7,139,2,137
19.8,139,2,137
19.9,138,2,136
20.0,139,2,137
20.1,141,2,139
20.2,140,2,138
20.3,139,2,137
20.4,139,2,137
20.5,136,2,134
20.6,137,2,135
20.7,136,2,134
20.8,135,2,133
20.9,134,2,132
