temp,KR,GR,CQ
19.1,132,92,40
19.2,133,94,39
19.3,131,93,38
19.4,132,95,37
19.5,134,94,40
19.6,133,94,39
19.7,132,95,37
19.8,132,94,38
19.9,132,94,38
20.0,128,95,33
20.1,128,93,35
20.2,127,94,33
20.3,126,97,29
20.4,125,95,30
20.5,123,92,31
20.6,121,91,30
20.7,119,89,30
20.8,118,85,33
20.9,117,87,30
