temp,KR,GR,CQ
19.1,33,2,31
19.2,32,2,30
19.3,32,2,30
19.4,32,2,30
19.5,32,2,30
19.6,33,2,31
19.7,32,2,30
19.8,31,2,29
19.9,32,2,30
20.0,32,2,30
20.1,34,2,32
20.2,34,2,32
20.3,35,2,33
20.4,35,2,33
20.5,35,2,33
20.6,36,2,34
20.7,35,2,33
20.8,35,2,33
20.9,36,2,34
