temp,KR,GR,CQ
19.1,142,2,140
19.2,140,2,138
19.3,140,2,138
19.4,138,2,136
19.5,139,2,137
19.6,141,2,139
19.7,142,2,140
19.8,142,2,140
19.9,142,2,140
20.0,140,2,138
20.1,139,2,137
20.2,142,2,140
20.3,140,2,138
20.4,142,2,140
20.5,139,2,137
20.6,142,2,140
20.7,141,2,139
20.8,144,2,142
20.9,145,2,143
