temp,KR,GR,CQ
19.1,80,8,72
19.2,78,8,70
19.3,78,10,68
19.4,76,9,67
19.5,76,6,70
19.6,73,5,68
19.7,74,5,69
19.8,74,5,69
19.9,72,7,65
20.0,70,6,64
20.1,70,7,63
20.2,73,5,68
20.3,74,4,70
20.4,72,7,65
20.5,69,5,64
20.6,71,4,67
20.7,70,5,65
20.8,72,5,67
20.9,73,5,68
