temp,KR,GR,CQ
19.1,87,66,21
19.2,85,67,18
19.3,85,65,20
19.4,80,64,16
19.5,79,63,16
19.6,76,61,15
19.7,74,59,15
19.8,73,60,13
19.9,71,60,11
20.0,65,58,7
20.1,65,58,7
20.2,62,56,6
20.3,59,56,3
20.4,58,55,3
20.5,54,55,-1
20.6,50,54,-4
20.7,48,53,-5
20.8,45,50,-5
20.9,43,51,-8
