temp,KR,GR,CQ
19.1,133,4,129
19.2,133,4,129
19.3,135,4,131
19.4,134,5,129
19.5,133,5,128
19.6,136,4,132
19.7,135,4,131
19.8,134,5,129
19.9,134,4,130
20.0,134,4,130
20.1,134,6,128
20.2,135,6,129
20.3,133,5,128
20.4,132,6,126
20.5,133,5,128
20.6,133,4,129
20.7,132,3,129
20.8,133,3,130
20.9,132,4,128
