temp,KR,GR,CQ
19.1,79,54,25
19.2,79,52,27
19.3,79,50,29
19.4,80,51,29
19.5,81,53,28
19.6,84,56,28
19.7,84,60,24
19.8,83,60,23
19.9,82,61,21
20.0,82,57,25
20.1,80,54,26
20.2,79,53,26
20.3,80,53,27
20.4,81,54,27
20.5,82,56,26
20.6,80,57,23
20.7,82,56,26
20.8,82,54,28
20.9,82,51,31
