temp,KR,GR,CQ
19.1,113,27,86
19.2,113,27,86
19.3,115,29,86
19.4,115,28,87
19.5,116,30,86
19.6,119,30,89
19.7,120,31,89
19.8,119,35,84
19.9,120,35,85
20.0,123,38,85
20.1,123,36,87
20.2,125,37,88
20.3,125,39,86
20.4,125,39,86
20.5,125,39,86
20.6,126,40,86
20.7,127,43,84
20.8,128,43,85
20.9,128,46,82
