temp,KR,GR,CQ
19.1,32,32,0
19.2,32,32,0
19.3,34,32,2
19.4,33,33,0
19.5,36,35,1
19.6,39,39,0
19.7,41,42,-1
19.8,45,46,-1
19.9,51,50,1
20.0,58,55,3
20.1,60,57,3
20.2,65,60,5
20.3,66,59,7
20.4,63,59,4
20.5,61,56,5
20.6,59,57,2
20.7,58,55,3
20.8,59,54,5
20.9,57,55,2
