temp,KR,GR,CQ
19.1,65,7,58
19.2,64,7,57
19.3,65,7,58
19.4,65,8,57
19.5,65,9,56
19.6,67,8,59
19.7,67,8,59
19.8,67,8,59
19.9,68,10,58
20.0,69,9,60
20.1,71,9,62
20.2,71,9,62
20.3,71,9,62
20.4,71,11,60
20.5,74,12,62
20.6,75,12,63
20.7,76,13,63
20.8,76,13,63
20.9,75,14,61
