temp,KR,GR,CQ
19.1,89,11,78
19.2,84,9,75
19.3,83,9,74
19.4,83,6,77
19.5,79,5,74
19.6,78,5,73
19.7,76,4,72
19.8,75,3,72
19.9,74,2,72
20.0,71,2,69
20.1,71,2,69
20.2,68,2,66
20.3,65,2,63
20.4,66,2,64
20.5,64,2,62
20.6,63,2,61
20.7,62,2,60
20.8,58,2,56
20.9,56,2,54
