temp,KR,GR,CQ
19.1,135,121,14
19.2,133,117,16
19.3,134,116,18
19.4,135,117,18
19.5,134,125,9
19.6,133,130,3
19.7,131,131,0
19.8,132,131,1
19.9,130,131,-1
20.0,129,130,-1
20.1,128,126,2
20.2,126,121,5
20.3,125,118,7
20.4,120,108,12
20.5,122,105,17
20.6,123,95,28
20.7,120,93,27
20.8,117,86,31
20.9,116,88,28
