temp,KR,GR,CQ
19.1,84,52,32
19.2,82,52,30
19.3,82,52,30
19.4,81,50,31
19.5,82,52,30
19.6,83,52,31
19.7,85,56,29
19.8,88,58,30
19.9,91,59,32
20.0,94,62,32
20.1,93,62,31
20.2,94,62,32
20.3,95,64,31
20.4,97,64,33
20.5,98,67,31
20.6,100,70,30
20.7,100,70,30
20.8,101,70,31
20.9,102,71,31
