temp,KR,GR,CQ
19.1,8,1,7
19.2,8,1,7
19.3,8,1,7
19.4,8,1,7
19.5,8,1,7
19.6,7,1,6
19.7,7,1,6
19.8,7,1,6
19.9,7,1,6
20.0,7,1,6
20.1,7,1,6
20.2,7,2,5
20.3,7,2,5
20.4,7,2,5
20.5,7,2,5
20.6,6,2,4
20.7,6,2,4
20.8,6,3,3
20.9,6,3,3
