temp,KR,GR,CQ
19.1,145,120,25
19.2,144,121,23
19.3,143,120,23
19.4,143,120,23
19.5,142,121,21
19.6,140,117,23
19.7,137,116,21
19.8,136,113,23
19.9,133,111,22
20.0,131,109,22
20.1,129,108,21
20.2,126,106,20
20.3,125,107,18
20.4,122,105,17
20.5,121,105,16
20.6,119,103,16
20.7,118,102,16
20.8,118,101,17
20.9,115,101,14
