temp,KR,GR,CQ
19.1,117,3,114
19.2,117,2,115
19.3,119,2,117
19.4,120,3,117
19.5,121,3,118
19.6,122,3,119
19.7,123,4,119
19.8,124,3,121
19.9,124,3,121
20.0,125,2,123
20.1,125,4,121
20.2,125,3,122
20.3,125,3,122
20.4,126,3,123
20.5,128,3,125
20.6,127,4,123
20.7,128,3,125
20.8,128,3,125
20.9,129,3,126
