temp,KR,GR,CQ
19.1,39,3,36
19.2,40,3,37
19.3,41,3,38
19.4,40,3,37
19.5,42,3,39
19.6,42,3,39
19.7,43,3,40
19.8,44,3,41
19.9,44,3,41
20.0,46,3,43
20.1,47,3,44
20.2,48,3,45
20.3,49,3,46
20.4,51,3,48
20.5,52,3,49
20.6,53,3,50
20.7,55,3,52
20.8,54,3,51
20.9,57,3,54
