temp,KR,GR,CQ
19.1,116,74,42
19.2,116,73,43
19.3,116,72,44
19.4,118,72,46
19.5,120,75,45
19.6,120,75,45
19.7,119,76,43
19.8,119,73,46
19.9,119,71,48
20.0,122,69,53
20.1,120,68,52
20.2,119,70,49
20.3,119,73,46
20.4,120,74,46
20.5,120,72,48
20.6,119,68,51
20.7,119,65,54
20.8,119,66,53
20.9,119,67,52
