temp,KR,GR,CQ
19.1,122,105,17
19.2,122,106,16
19.3,120,101,19
19.4,120,100,20
19.5,117,94,23
19.6,118,94,24
19.7,116,93,23
19.8,112,87,25
19.9,109,86,23
20.0,107,82,25
20.1,105,81,24
20.2,100,79,21
20.3,100,76,24
20.4,97,78,19
20.5,95,79,16
20.6,92,81,11
20.7,90,82,8
20.8,90,83,7
20.9,87,78,9
