temp,KR,GR,CQ
19.1,12,2,10
19.2,12,2,10
19.3,15,2,13
19.4,14,2,12
19.5,14,2,12
19.6,14,2,12
19.7,17,2,15
19.8,18,2,16
19.9,20,2,18
20.0,20,2,18
20.1,18,2,16
20.2,19,2,17
20.3,20,2,18
20.4,20,2,18
20.5,25,2,23
20.6,25,2,23
20.7,28,2,26
20.8,30,2,28
20.9,29,2,27
