temp,MC
19.1,4.175229055658006
19.2,4.191190388834808
19.3,4.217858835810553
19.4,4.259288784351694
19.5,4.315653057554188
19.6,4.327634618586638
19.7,4.366316125673489
19.8,4.355942939691843
19.9,4.364176767887958
20.0,4.405883112028301
20.1,4.415811673135775
20.2,4.38097467883671
20.3,4.384569170151893
20.4,4.40230032901143
20.5,4.463731109216602
20.6,4.359691831031396
20.7,4.358263934052159
20.8,4.364348160870171
20.9,4.364503928576192
