temp,MC
19.1,4.111705130847655
19.2,4.158866672659639
19.3,4.2048325692561
19.4,4.266697633116522
19.5,4.323543524148132
19.6,4.367143335111767
19.7,4.398760832713779
19.8,4.463468077569136
19.9,4.516753271464017
20.0,4.5610417113540205
20.1,4.618105882927411
20.2,4.672893450737743
20.3,4.688658113745548
20.4,4.7363662112450555
20.5,4.7754483774839205
20.6,4.804802733259233
20.7,4.8668493476877135
20.8,4.904536794796174
20.9,4.948194265658094
