number,values,param_gamma,param_theta,param_m0,param_n_instances,param_size_inst_0,param_weight_inst_0,param_size_inst_1,param_weight_inst_1,param_size_inst_2,param_weight_inst_2,param_size_inst_3,param_weight_inst_3,param_size_inst_4,param_weight_inst_4,param_size_inst_5,param_weight_inst_5,param_size_inst_6,param_weight_inst_6,attr_custom_sizes,attr_gamma,attr_m0,attr_n_instances,attr_theta,attr_weights
285,"[0.8374950240009654, 0.8896924682698375]",0.07670163732516,0.0615725818342615,0.0077100470896878,4,28.51911869871327,0.2860259728179469,25.83155104426919,0.3591991252267396,31.798763606596555,0.4476918895502382,21.550816929888125,0.4403617578027239,,,,,,,"[28.51911869871327, 25.83155104426919, 31.798763606596555, 21.550816929888125]",0.07670163732516,0.0077100470896878,4,0.0615725818342615,"[0.18654531909249641, 0.2342686392183588, 0.29198336629529903, 0.28720267539384575]"
267,"[0.5944165186147181, 0.9414498325296135]",0.138113559003252,0.5129509661518004,0.0015195652372096,5,20.02201098863328,0.7319678796294062,34.91316430667953,0.3591991252267396,28.18532712296677,0.6124626045404303,22.056940809219288,0.5651322225611289,34.01133806187761,0.3479781895070375,,,,,"[20.022010988633276, 34.91316430667953, 28.185327122966772, 22.056940809219288, 34.01133806187761]",0.138113559003252,0.0015195652372096,5,0.5129509661518004,"[0.27972510590474364, 0.13726970286703333, 0.23405558042315536, 0.21596804341487136, 0.13298156739019637]"
100,"[0.8758854213487809, 1.2550945666497217]",0.0275229550560692,0.5790358681762211,0.0020399207355314,7,39.81049800298256,0.0666800358531826,16.261609474593964,0.9805797442644476,20.55628214206701,0.6421005670225673,17.49158412063337,0.8134508900423243,19.92980794144867,0.556337705447576,24.49603155913831,0.0254464813596644,30.25018396865244,0.4711638949028306,"[39.810498002982555, 16.261609474593964, 20.55628214206701, 17.49158412063337, 19.92980794144867, 24.49603155913831, 30.25018396865244]",0.0275229550560692,0.0020399207355314,7,0.5790358681762211,"[0.018752685396589065, 0.27577224899739267, 0.18058043569229634, 0.2287699523756478, 0.15646101312077615, 0.00715641275956481, 0.13250725165773314]"
147,"[0.8419221579178895, 0.91331435583097]",0.0382025804868408,0.581098740746735,0.0054732049043005,6,20.031165473431724,0.0905841185999603,27.162947924174524,0.1452130435473075,30.07009876536004,0.4295854554807525,24.413672522534995,0.1343425743406923,23.76243630187802,0.998118530944415,24.67176633063054,0.9155488972034044,,,"[20.031165473431724, 27.162947924174524, 30.070098765360036, 24.413672522534995, 23.76243630187802, 24.67176633063054]",0.0382025804868408,0.0054732049043005,6,0.581098740746735,"[0.03338408084712414, 0.05351715135905069, 0.15832041861391336, 0.04951092346338094, 0.3678489148767379, 0.33741851083979296]"
11,"[0.79025023200055, 1.398452281842672]",0.1856358659046548,0.3356710342927292,0.0024976416102081,2,18.75189320620461,0.9931408294349892,16.261609474593964,0.8827341413507725,,,,,,,,,,,"[18.75189320620461, 16.261609474593964]",0.1856358659046548,0.0024976416102081,2,0.3356710342927292,"[0.5294280508572408, 0.4705719491427593]"
296,"[0.835962270618497, 0.8622526285042951]",0.089171037737171,0.4085871336309261,0.0055521937450922,6,24.718717848662216,0.5435477876555114,32.42093438871892,0.5576088773003632,29.15547065505812,0.9284174858642904,29.79037740824836,0.9094285075303968,39.29200350328129,0.2114099193379734,31.66409318148199,0.5441987111665796,,,"[24.718717848662216, 32.42093438871892, 29.155470655058117, 29.79037740824836, 39.29200350328129, 31.66409318148199]",0.089171037737171,0.0055521937450922,6,0.4085871336309261,"[0.1471190729306589, 0.15092491028282298, 0.2512896251534998, 0.24614998342957217, 0.057221153406772904, 0.14729525479667327]"
235,"[0.6175553114744027, 1.0711406269471877]",0.138113559003252,0.2587417778353379,0.0077100470896878,5,20.02201098863328,0.7319678796294062,34.91316430667953,0.3591991252267396,17.790351338783633,0.1212287776416761,36.20504036661176,0.6931861924073583,15.6804299512953,0.1350563313075855,,,,,"[20.022010988633276, 34.91316430667953, 17.790351338783633, 36.205040366611755, 15.6804299512953]",0.138113559003252,0.0077100470896878,5,0.2587417778353379,"[0.35869555001536274, 0.1760229258331329, 0.059407283139100465, 0.33969086549877, 0.06618337551363401]"
130,"[0.8557866117935178, 0.8579987014784847]",0.052685683625132,0.5340686064571842,0.0038710568634662,6,38.64371587837402,0.7081121047226275,26.134495422247944,0.1962172674246478,34.57213127011643,0.974101593392286,29.037273482698147,0.0511826274686871,22.053209620311147,0.0520623378122359,34.910175743863924,0.398307412475034,,,"[38.643715878374024, 26.134495422247944, 34.57213127011643, 29.037273482698147, 22.053209620311147, 34.910175743863924]",0.052685683625132,0.0038710568634662,6,0.5340686064571842,"[0.2975281767065302, 0.08244480700984633, 0.4092892482362778, 0.02150545616752744, 0.021875084949185466, 0.1673572269306327]"
270,"[0.7392726756119707, 0.855367375906153]",0.1358310684224608,0.2587417778353379,0.0014802679187295,4,21.83244277565905,0.7319678796294062,26.515057757499683,0.5042769878051057,30.530636707509704,0.9082721176699242,24.05090445915514,0.2532056030914413,,,,,,,"[21.832442775659054, 26.515057757499683, 30.530636707509704, 24.05090445915514]",0.1358310684224608,0.0014802679187295,4,0.2587417778353379,"[0.30527629978252074, 0.2103149840134507, 0.3788061730499594, 0.10560254315406907]"
136,"[0.8967691716432991, 0.9807694011083135]",0.0877481086029576,0.2719700149864436,0.0070150646167296,4,34.920485612258176,0.4288359607670934,33.77390039620012,0.5981175973817403,38.55490290442989,0.0242351279185605,29.7575407422569,0.4151536448129976,,,,,,,"[34.920485612258176, 33.77390039620012, 38.55490290442989, 29.7575407422569]",0.0877481086029576,0.0070150646167296,4,0.2719700149864436,"[0.2924528275123997, 0.4078976544465101, 0.016527605735837794, 0.28312191230525235]"
115,"[0.8453723684116328, 0.8795711711573339]",0.089171037737171,0.0516110888427793,0.0055521937450922,6,34.920485612258176,0.8818780813431623,39.45484711249573,0.694452882322371,16.538546540025287,0.428726123620905,26.59718575797974,0.7021456269678041,22.617023333924088,0.2592208286162991,36.50050372202646,0.2409280163497441,,,"[34.920485612258176, 39.45484711249573, 16.538546540025287, 26.59718575797974, 22.617023333924088, 36.50050372202646]",0.089171037737171,0.0055521937450922,6,0.0516110888427793,"[0.2749552286552425, 0.21651910291093693, 0.13366982561934349, 0.21891757545234528, 0.08082083420855689, 0.07511743315357493]"
35,"[1.0242413397470282, 1.0414521775261785]",0.3954769213816524,0.147258754093375,0.0022709374576893,5,23.264883391918158,0.2867548142265835,21.958522931550007,0.9793195968652332,21.296232565327493,0.5631457861388989,16.309948891157823,0.5843188657794147,33.32591296020959,0.882902837602548,,,,,"[23.264883391918154, 21.958522931550007, 21.296232565327493, 16.309948891157823, 33.32591296020959]",0.3954769213816524,0.0022709374576893,5,0.147258754093375,"[0.0869891910345173, 0.29708383353676465, 0.17083443394959646, 0.17725744405530489, 0.2678350974238166]"
274,"[0.9368281376751478, 0.9539423498827091]",0.1482651661695528,0.0907528990174335,0.003950255659112,3,37.235332370708505,0.5475075566232299,26.134495422247944,0.1728592451873917,26.044062452780835,0.1982649202636226,,,,,,,,,"[37.235332370708505, 26.134495422247944, 26.044062452780835]",0.1482651661695528,0.003950255659112,3,0.0907528990174335,"[0.5960033204459492, 0.18817034186135054, 0.2158263376927003]"
183,"[0.8343947424221034, 0.9672816162647384]",0.0740142445520366,0.4203817455773031,0.0014018462681901,4,20.77308379477109,0.6835656904493121,22.695853512080973,0.5056746991755547,38.39665727303401,0.2464485892934648,21.365376425512583,0.3650733070819764,,,,,,,"[20.773083794771086, 22.695853512080973, 38.39665727303401, 21.365376425512583]",0.0740142445520366,0.0014018462681901,4,0.4203817455773031,"[0.379597960132532, 0.2808114669586479, 0.13685792467414137, 0.20273264823467874]"
167,"[0.8020709418681008, 1.1988928045050646]",0.1431226135101849,0.0516110888427793,0.0055521937450922,7,31.574871662367023,0.8818780813431623,20.56609502338657,0.3342725821561664,22.08910348963706,0.6322754889634863,35.51778394850392,0.8861318637008051,15.88098122061957,0.3836767681513058,23.20742116200788,0.3248058579245391,22.44427513585168,0.4137438833562066,"[31.574871662367023, 20.56609502338657, 22.08910348963706, 35.51778394850392, 15.88098122061957, 23.207421162007876, 22.44427513585168]",0.1431226135101849,0.0055521937450922,7,0.0516110888427793,"[0.2286563004727256, 0.0866713138724126, 0.16393850493004475, 0.22975923539932375, 0.09948099656722403, 0.08421674992962526, 0.107276898828644]"
190,"[0.8379555626270532, 1.0311848236047032]",0.0634003632949281,0.3286211366402897,0.003950255659112,6,18.75189320620461,0.5197246444097318,33.667520119064775,0.7936310203692672,28.09346707270989,0.3810363303631817,37.69165345603893,0.1152645435208453,28.450220431296337,0.7636629815835726,21.057661151179406,0.7386728222663361,,,"[18.75189320620461, 33.667520119064775, 28.093467072709892, 37.69165345603893, 28.450220431296337, 21.057661151179406]",0.0634003632949281,0.003950255659112,6,0.3286211366402897,"[0.15692205496326625, 0.23962344664333043, 0.11504746719132658, 0.03480217693782159, 0.23057510483377275, 0.22302974943048234]"
139,"[0.8347275036547586, 1.3206845760028905]",0.0634003632949281,0.1513090644531172,0.003950255659112,3,18.386170271815704,0.0345695336918248,33.77390039620012,0.4998879578851656,15.462228486815972,0.6119475682286454,,,,,,,,,"[18.386170271815704, 33.77390039620012, 15.462228486815972]",0.0634003632949281,0.003950255659112,3,0.1513090644531172,"[0.03015472881608339, 0.43604828294278275, 0.533796988241134]"
92,"[1.044538113461277, 1.0805032337605514]",0.4711932838363932,0.2587417778353379,0.0063480642225468,4,20.02201098863328,0.3453199499093501,23.61474038929464,0.7459208640128681,35.55810348987893,0.6377847813407374,35.70939608306139,0.7718248696114657,,,,,,,"[20.022010988633276, 23.61474038929464, 35.55810348987893, 35.70939608306139]",0.4711932838363932,0.0063480642225468,4,0.2587417778353379,"[0.1380810067453154, 0.29826687940349284, 0.2550271558810548, 0.3086249579701369]"
101,"[0.8893345338001662, 0.9574259690243411]",0.138113559003252,0.2587417778353379,0.0054732049043005,2,26.46022574720999,0.7827339978225035,33.424440635200455,0.2158512394929114,,,,,,,,,,,"[26.46022574720999, 33.424440635200455]",0.138113559003252,0.0054732049043005,2,0.2587417778353379,"[0.7838429495781418, 0.21615705042185823]"
216,"[0.7637386742221576, 3.285367315438849]",0.089171037737171,0.5909231238011352,0.0049309623575989,6,20.77308379477109,0.7319678796294062,32.42093438871892,0.5576088773003632,32.40043770175736,0.0926436030990909,23.988998968805745,0.3675826273431476,31.15520887910354,0.6826860126821338,32.48987975234325,0.1038530424812514,,,"[20.773083794771086, 32.42093438871892, 32.40043770175736, 23.988998968805745, 31.15520887910354, 32.48987975234325]",0.089171037737171,0.0049309623575989,6,0.5909231238011352,"[0.28859194357623474, 0.21984766563383656, 0.03652646273468778, 0.14492628406526056, 0.2691616513992344, 0.04094599259074588]"
271,"[0.9915140932525519, 1.0644774331154887]",0.2967651473088622,0.1513090644531172,0.003950255659112,3,24.058144508324965,0.8185473517785218,15.45603738170926,0.7936310203692672,39.20926612148294,0.2650445456410888,,,,,,,,,"[24.058144508324965, 15.45603738170926, 39.20926612148294]",0.2967651473088622,0.003950255659112,3,0.1513090644531172,"[0.43604163577049393, 0.42276866154183773, 0.14118970268766828]"
145,"[0.9587892317248902, 1.0191885185833007]",0.2046726143695258,0.0523579835252608,0.0023254082861381,7,18.386170271815704,0.4288359607670934,33.77390039620012,0.4998879578851656,33.00492948566914,0.6273173888332182,38.79764237597553,0.999449836930871,30.402066939833333,0.0875960600355244,33.69247806488076,0.0664092302982858,32.82360588800222,0.8241773819238802,"[18.386170271815704, 33.77390039620012, 33.00492948566914, 38.79764237597553, 30.402066939833333, 33.69247806488076, 32.82360588800222]",0.2046726143695258,0.0023254082861381,7,0.0523579835252608,"[0.12135697379412398, 0.14146409199581123, 0.1775255502851311, 0.2828359064197873, 0.02478894900321375, 0.01879325420046592, 0.2332352743014667]"
87,"[0.8266659156153233, 0.8818614217176461]",0.089171037737171,0.4203817455773031,0.0013265917867052,2,25.61840145128514,0.9522389516233692,15.719647904415591,0.1897725983118394,,,,,,,,,,,"[25.61840145128514, 15.719647904415593]",0.089171037737171,0.0013265917867052,2,0.4203817455773031,"[0.8338260253824876, 0.1661739746175125]"
272,"[1.0251294090720844, 1.0503854326888065]",0.4806232196801022,0.2587417778353379,0.0049309623575989,6,20.77308379477109,0.6835656904493121,33.31109848129806,0.5042769878051057,35.70213555466431,0.3681784817546826,26.88844047225996,0.4471279659196369,33.921383515220114,0.2931049628482064,36.75938037537401,0.3074301156572866,,,"[20.773083794771086, 33.31109848129806, 35.70213555466431, 26.88844047225996, 33.921383515220114, 36.75938037537401]",0.4806232196801022,0.0049309623575989,6,0.2587417778353379,"[0.26253786434052134, 0.19367824521356763, 0.14140673478283294, 0.17172895436326385, 0.11257316165648318, 0.11807503964333105]"
268,"[0.5861591165513453, 1.2710079661855285]",0.1358310684224608,0.4027657286478889,0.0075195788676977,4,20.77308379477109,0.8119684429977457,36.78079857559072,0.7654539118549379,15.236751146815449,0.3202582671374469,31.0674080263606,0.7590145015490883,,,,,,,"[20.773083794771086, 36.780798575590715, 15.236751146815447, 31.067408026360596]",0.1358310684224608,0.0075195788676977,4,0.4027657286478889,"[0.30563102096414085, 0.2881226020527372, 0.12054761733849327, 0.28569875964462865]"
34,"[1.0160067871563148, 1.0818568689388417]",0.4044016812331758,0.2047559687467537,0.0024258288317349,5,29.55495894070926,0.6752225693596987,20.80073333539829,0.1040529957615252,32.49627809263785,0.5120439112998827,17.957946410946587,0.9321067948772144,29.744339915842986,0.4071816761965845,,,,,"[29.55495894070926, 20.80073333539829, 32.49627809263785, 17.957946410946587, 29.744339915842982]",0.4044016812331758,0.0024258288317349,5,0.2047559687467537,"[0.25667928586724775, 0.03955473329296888, 0.19464850769096761, 0.35433132320794813, 0.15478614994086765]"
55,"[1.1245019675934789, 1.2024510702043127]",0.2721252236547018,0.5909231238011352,0.0049309623575989,4,20.77308379477109,0.3589510084222788,17.71011614872505,0.7654539118549379,33.34897103774199,0.4581819675540907,37.86667233456176,0.1360073125216834,,,,,,,"[20.773083794771086, 17.71011614872505, 33.34897103774199, 37.866672334561756]",0.2721252236547018,0.0049309623575989,4,0.5909231238011352,"[0.2088631559146144, 0.4453953770457956, 0.26660276606308947, 0.07913870097650054]"
58,"[0.962642198993459, 1.1492310040413338]",0.23318822480122,0.2135207184453356,0.0072894247699727,6,18.1708387639168,0.8119684429977457,17.84353398435888,0.2686069797671305,38.90539725336211,0.5566157137268871,25.45544853143964,0.0148727592518045,35.52756212817191,0.089255974017097,34.88768507047699,0.0010683164842155,,,"[18.1708387639168, 17.84353398435888, 38.90539725336211, 25.455448531439636, 35.52756212817191, 34.88768507047699]",0.23318822480122,0.0072894247699727,6,0.2135207184453356,"[0.46600892350381745, 0.15416023931269912, 0.3194556288438119, 0.008535847160360781, 0.05122622772681768, 0.0006131334524931321]"
248,"[0.8562943258079598, 0.889667272653239]",0.1431226135101849,0.0523579835252608,0.0023254082861381,7,31.574871662367023,0.0910648191442634,20.56609502338657,0.3342725821561664,29.24804300780478,0.529523340642143,37.180899518781885,0.5718748920422798,21.57780569224825,0.956011797273498,31.33208534932487,0.1100613755374753,20.0551114174544,0.7168917241982783,"[31.574871662367023, 20.56609502338657, 29.24804300780478, 37.180899518781885, 21.57780569224825, 31.33208534932487, 20.0551114174544]",0.1431226135101849,0.0023254082861381,7,0.0523579835252608,"[0.027514519302116788, 0.10099783319542932, 0.15999131513058523, 0.17278750348766783, 0.28885144994866035, 0.033254179496541095, 0.21660319943899944]"
131,"[0.8824312538722147, 0.8877500007113689]",0.0068355182266285,0.0264585714411798,0.0074807291322442,4,37.96610483224712,0.8751361988397117,24.30021738324406,0.4492375248624474,16.728086029076206,0.6092930275739962,31.91104909615541,0.4685530341395086,,,,,,,"[37.96610483224712, 24.30021738324406, 16.728086029076206, 31.911049096155406]",0.0068355182266285,0.0074807291322442,4,0.0264585714411798,"[0.36430313502237854, 0.1870093351115724, 0.2536375028101637, 0.1950500270558855]"
225,"[0.840868289811367, 0.842344252785131]",0.07670163732516,0.0615725818342615,0.0074969294187439,7,33.29336697119116,0.942191958267306,37.29555451367922,0.5715648565038135,28.15306688902249,0.4261625697591698,16.28696832973999,0.0603725385190562,20.287280680312385,0.6173802410737899,39.816600096388456,0.0941434090612303,35.20413420516698,0.0579247528253608,"[33.29336697119116, 37.29555451367922, 28.15306688902249, 16.28696832973999, 20.287280680312385, 39.816600096388456, 35.20413420516698]",0.07670163732516,0.0074969294187439,7,0.0615725818342615,"[0.34017339077583886, 0.20636044871659437, 0.15386372713615654, 0.021797183639244964, 0.22290184941749727, 0.03398997666935066, 0.020913423645317352]"
151,"[0.6763430624328507, 3.260743762407264]",0.0859744795549177,0.5121977965851081,0.0074969294187439,5,30.705392212703995,0.1072260457895251,22.92300981348356,0.9476080609111786,34.08566153581954,0.0606011305614073,17.02427524862045,0.5610893721227269,15.785777499353904,0.2617566142214211,,,,,"[30.705392212703995, 22.92300981348356, 34.08566153581954, 17.02427524862045, 15.785777499353904]",0.0859744795549177,0.0074969294187439,5,0.5121977965851081,"[0.055320169479858156, 0.4888909046686792, 0.031265396281689325, 0.28947779367061865, 0.13504573589915464]"
293,"[0.62234143159561, 1.21849589880932]",0.1358310684224608,0.4027657286478889,0.0029597212681666,4,20.77308379477109,0.8185473517785218,18.718303222299053,0.5020286381088792,15.218891709608886,0.6879942902712471,25.697040290571408,0.5044156626333826,,,,,,,"[20.773083794771086, 18.718303222299053, 15.218891709608886, 25.697040290571408]",0.1358310684224608,0.0029597212681666,4,0.4027657286478889,"[0.3257269918784671, 0.19977375502192612, 0.2737756222809815, 0.2007236308186253]"
213,"[0.8885605652649782, 0.9713031989226999]",0.1358310684224608,0.3695450472455631,0.0012137067993699,4,25.61840145128514,0.7319678796294062,35.78545089198731,0.3591991252267396,28.012771272675664,0.8524048998964284,24.35632870594764,0.2719103199437961,,,,,,,"[25.61840145128514, 35.78545089198731, 28.012771272675664, 24.35632870594764]",0.1358310684224608,0.0012137067993699,4,0.3695450472455631,"[0.3303876110898257, 0.16213135055776284, 0.3847491486930118, 0.1227318896593996]"
134,"[0.6910999506090562, 1.0869811081035436]",0.1358310684224608,0.3901903593266069,0.0024976416102081,4,18.75189320620461,0.2861626380497086,33.77390039620012,0.3403700507020609,32.36530274535025,0.0881806894530082,24.515058498657623,0.6826694659185923,,,,,,,"[18.75189320620461, 33.77390039620012, 32.36530274535025, 24.515058498657623]",0.1358310684224608,0.0024976416102081,4,0.3901903593266069,"[0.20478470825168105, 0.24357680655195652, 0.06310417350824661, 0.48853431168811584]"
3,"[0.9964817316001763, 1.252712007133455]",0.495713405050148,0.5094906427329448,0.0037946798055333,5,16.814071322310596,0.5496344247211726,32.835507081051794,0.5326812752449837,25.620601447957323,0.9977979458588492,23.36551687110264,0.1018616784224758,33.56478219486125,0.6609128705376187,,,,,"[16.814071322310596, 32.835507081051794, 25.620601447957323, 23.365516871102642, 33.56478219486125]",0.495713405050148,0.0037946798055333,5,0.5094906427329448,"[0.19333663058906214, 0.1873732763117862, 0.35098036837649, 0.03583034978629393, 0.23247937493636767]"
